pageid,revid,rating,quality_score,userContrib,grammar,userID,timestamp,contribQuality
8914128,122745952,Stub,0.1,0.19,5.0,231595.0,2007-04-14T13:53:44Z,0.02
11180483,130213238,Stub,0.1,0.54,3.0,2416556.0,2007-05-11T23:39:25Z,0.05
11333388,132378815,Stub,0.1,17.13,2.0,82697.0,2007-05-21T05:44:23Z,1.71
13083668,155528589,Stub,0.1,13.39,13.0,5238350.0,2007-09-04T00:40:49Z,1.34
5439405,164937817,Stub,0.1,3.61,4.0,877870.0,2007-10-16T12:27:13Z,0.36
14198226,170803737,Stub,0.1,1.44,1.0,246943.0,2007-11-11T19:37:24Z,0.14
6071416,186747399,Stub,0.1,3.16,6.0,24902.0,2008-01-25T04:06:32Z,0.32
18351144,232222030,Stub,0.1,1.49,4.0,1215485.0,2008-08-16T01:16:08Z,0.15
19201126,237854735,Stub,0.1,1.45,4.0,164796.0,2008-09-12T02:59:19Z,0.14
18933746,256666708,Stub,0.1,4.72,3.0,543047.0,2008-12-08T18:43:01Z,0.47
6199774,266098004,Stub,0.1,5.65,6.0,1951353.0,2009-01-24T11:38:46Z,0.57
21903092,280442963,Stub,0.1,1.56,6.0,753665.0,2009-03-29T16:33:19Z,0.16
27818314,369782443,Stub,0.1,16.63,2.0,719387.0,2010-06-23T18:49:24Z,1.66
32281686,437368736,Stub,0.1,1.67,7.0,5268219.0,2011-07-02T09:53:09Z,0.17
32718173,461710518,Stub,0.1,41.46,7.0,23407.0,2011-11-21T03:49:56Z,4.15
38042053,530040387,Stub,0.1,0.89,2.0,12090896.0,2012-12-27T21:39:39Z,0.09
39799569,561926850,Stub,0.1,17.17,15.0,10660289.0,2013-06-28T06:13:06Z,1.72
43013234,612426493,Stub,0.1,0.7,5.0,5554679.0,2014-06-10T23:52:51Z,0.07
721483,62588948,Stub,0.1,0.04,5.0,279219.0,2006-07-07T17:41:28Z,0.0
7599365,90186664,Stub,0.1,3.13,4.0,727505.0,2006-11-26T08:15:14Z,0.31
5143229,101308885,Stub,0.1,4.18,4.0,901231.0,2007-01-17T11:41:50Z,0.42
7294207,104512385,Stub,0.1,1.78,1.0,347371.0,2007-01-31T05:02:07Z,0.18
9406212,107100760,Stub,0.1,3.6,5.0,2819071.0,2007-02-10T16:28:30Z,0.36
9619859,109712070,Stub,0.1,0.99,2.0,1149401.0,2007-02-21T02:09:59Z,0.1
9504958,120105849,Stub,0.1,0.04,6.0,146986.0,2007-04-04T00:03:51Z,0.0
2179126,123096986,Stub,0.1,1.56,15.0,3171782.0,2007-04-15T22:52:10Z,0.16
11951468,142915060,Stub,0.1,6.59,2.0,254396.0,2007-07-06T15:56:36Z,0.66
11767183,146011548,Stub,0.1,36.85,14.0,1951353.0,2007-07-20T22:13:50Z,3.69
12464730,147272751,Stub,0.1,10.12,5.0,4477315.0,2007-07-26T17:58:25Z,1.01
12651745,149667297,Stub,0.1,17.15,4.0,4477315.0,2007-08-07T01:29:42Z,1.72
12653169,149686655,Stub,0.1,3.95,4.0,4477315.0,2007-08-07T03:23:53Z,0.4
12768617,161877521,Stub,0.1,10.08,1.0,4858939.0,2007-10-02T21:21:54Z,1.01
13722564,179215726,Stub,0.1,11.83,6.0,2786714.0,2007-12-20T17:33:35Z,1.18
7723319,181134624,Stub,0.1,1.18,15.0,446579.0,2007-12-31T05:05:54Z,0.12
15281935,185036772,Stub,0.1,3.24,3.0,1616157.0,2008-01-17T19:18:31Z,0.32
15294910,185207854,Stub,0.1,4.42,0.0,88026.0,2008-01-18T14:42:29Z,0.44
12184555,195601478,Stub,0.1,0.72,6.0,231599.0,2008-03-03T18:27:32Z,0.07
856863,200972899,Stub,0.1,3.8,10.0,824018.0,2008-03-26T02:54:17Z,0.38
6594038,239843232,Stub,0.1,28.25,4.0,1979668.0,2008-09-20T19:43:53Z,2.82
22444434,284282290,Stub,0.1,20.71,3.0,903118.0,2009-04-16T20:54:36Z,2.07
16658127,290540700,Stub,0.1,0.6,4.0,491716.0,2009-05-17T17:06:54Z,0.06
23530933,300911985,Stub,0.1,13.43,1.0,753665.0,2009-07-08T01:51:52Z,1.34
24894965,322859970,Stub,0.1,12.83,4.0,10172481.0,2009-10-30T03:21:47Z,1.28
25479738,332532601,Stub,0.1,6.08,1.0,174430.0,2009-12-18T18:43:43Z,0.61
27445207,363693815,Stub,0.1,7.33,12.0,6424168.0,2010-05-23T09:43:35Z,0.73
17386015,363892510,Stub,0.1,4.12,13.0,1215485.0,2010-05-24T09:54:21Z,0.41
28317824,394125817,Stub,0.1,1.06,2.0,1738140.0,2010-11-01T06:55:01Z,0.11
29719093,398843754,Stub,0.1,3.94,1.0,8596147.0,2010-11-25T18:45:05Z,0.39
29831478,399907710,Stub,0.1,5.0,2.0,1616157.0,2010-12-01T12:03:25Z,0.5
29670235,413444726,Stub,0.1,2.73,5.0,215443.0,2011-02-12T07:00:49Z,0.27
24948830,426533206,Stub,0.1,4.51,0.0,1951353.0,2011-04-29T09:29:32Z,0.45
4811395,429088717,Stub,0.1,2.85,4.0,7328338.0,2011-05-14T14:52:50Z,0.29
27561533,435081962,Stub,0.1,3.18,2.0,1918920.0,2011-06-19T12:25:59Z,0.32
32558749,451981912,Stub,0.1,35.66,13.0,93143.0,2011-09-23T07:05:50Z,3.57
33897473,463102604,Stub,0.1,0.89,5.0,15031556.0,2011-11-29T13:31:19Z,0.09
36302577,500272213,Stub,0.1,10.31,5.0,4649642.0,2012-07-02T02:12:42Z,1.03
14622722,509716516,Stub,0.1,26.75,3.0,10071161.0,2012-08-29T04:48:30Z,2.68
40550487,573218364,Stub,0.1,8.79,3.0,4649642.0,2013-09-16T21:56:40Z,0.88
41179324,583146594,Stub,0.1,19.97,4.0,11096.0,2013-11-24T21:36:29Z,2.0
41752927,595703491,Stub,0.1,5.53,6.0,46515.0,2014-02-16T08:10:19Z,0.55
43612956,622241299,Stub,0.1,23.26,1.0,174430.0,2014-08-21T20:00:52Z,2.33
1978019,25867452,Stub,0.1,2.68,1.0,91981.0,2005-10-18T22:55:45Z,0.27
2762029,46727536,Stub,0.1,0.56,3.0,271058.0,2006-04-03T09:51:31Z,0.06
451593,75436173,Stub,0.1,1.54,8.0,364144.0,2006-09-13T03:46:24Z,0.15
7522922,91322368,Stub,0.1,0.16,2.0,2131935.0,2006-12-01T05:42:27Z,0.02
2944487,105109995,Stub,0.1,1.17,6.0,5861.0,2007-02-02T15:53:46Z,0.12
6123974,125482893,Stub,0.1,0.7,2.0,433328.0,2007-04-24T11:41:49Z,0.07
12436642,146932670,Stub,0.1,4.47,5.0,4477315.0,2007-07-25T05:36:59Z,0.45
12452385,147134139,Stub,0.1,3.64,5.0,4477315.0,2007-07-26T01:56:56Z,0.36
12114997,148654616,Stub,0.1,3.26,2.0,511814.0,2007-08-02T05:13:43Z,0.33
12912947,153176308,Stub,0.1,7.42,5.0,4477315.0,2007-08-23T16:56:57Z,0.74
14024265,168597069,Stub,0.1,0.67,5.0,873519.0,2007-11-01T21:57:37Z,0.07
20898981,261034726,Stub,0.1,1.12,2.0,713860.0,2008-12-31T05:21:48Z,0.11
19571692,261870699,Stub,0.1,1.16,15.0,320496.0,2009-01-04T10:51:38Z,0.12
20853471,272750956,Stub,0.1,1.77,3.0,7328338.0,2009-02-23T17:05:04Z,0.18
8242238,304681572,Stub,0.1,19.17,9.0,1738140.0,2009-07-28T14:09:28Z,1.92
23951452,307987331,Stub,0.1,7.9,4.0,491706.0,2009-08-14T18:51:09Z,0.79
22146054,312663896,Stub,0.1,40.24,5.0,8271180.0,2009-09-08T21:40:07Z,4.02
20328774,323679266,Stub,0.1,0.69,18.0,2964546.0,2009-11-03T12:37:17Z,0.07
27318823,361499827,Stub,0.1,5.58,6.0,1392310.0,2010-05-11T16:41:53Z,0.56
28434168,379832736,Stub,0.1,11.82,8.0,48143.0,2010-08-19T19:24:56Z,1.18
29338244,392838386,Stub,0.1,1.6,8.0,3138265.0,2010-10-25T18:56:23Z,0.16
28905524,393484892,Stub,0.1,26.92,5.0,96340.0,2010-10-28T19:59:27Z,2.69
26818638,420296907,Stub,0.1,2.57,20.0,6547367.0,2011-03-23T10:05:20Z,0.26
31322638,421467669,Stub,0.1,6.08,3.0,1276024.0,2011-03-30T11:24:00Z,0.61
16592120,441326801,Stub,0.1,1.53,14.0,7320905.0,2011-07-25T10:47:15Z,0.15
4247290,446724164,Stub,0.1,6.71,0.0,14897764.0,2011-08-25T21:47:53Z,0.67
33274406,453647996,Stub,0.1,2.33,4.0,2602832.0,2011-10-03T05:36:55Z,0.23
23527615,485022237,Stub,0.1,4.44,3.0,9352925.0,2012-04-01T17:26:47Z,0.44
35809685,492397604,Stub,0.1,19.42,16.0,5957417.0,2012-05-13T18:25:54Z,1.94
36664258,506378165,Stub,0.1,13.49,1.0,1607861.0,2012-08-08T11:35:05Z,1.35
36909071,510651522,Stub,0.1,0.27,4.0,15020596.0,2012-09-03T20:38:50Z,0.03
13621903,524870867,Stub,0.1,0.75,4.0,5811237.0,2012-11-25T23:40:26Z,0.08
38341400,535111835,Stub,0.1,6.9,3.0,4649642.0,2013-01-27T04:51:02Z,0.69
23338564,542911036,Stub,0.1,1.23,8.0,6569922.0,2013-03-08T22:11:10Z,0.12
760719,603754321,Stub,0.1,3.53,6.0,9056972.0,2014-04-11T15:03:30Z,0.35
2391729,37787254,Stub,0.1,5.38,3.0,123609.0,2006-02-02T03:28:26Z,0.54
3119811,100728743,Stub,0.1,0.93,5.0,1324179.0,2007-01-14T21:12:16Z,0.09
1271242,133744419,Stub,0.1,3.46,7.0,1478289.0,2007-05-26T23:43:28Z,0.35
8756346,134885564,Stub,0.1,1.67,1.0,4130853.0,2007-05-31T19:21:37Z,0.17
12904994,153092892,Stub,0.1,3.3,6.0,4477315.0,2007-08-23T05:57:03Z,0.33
366908,167742911,Stub,0.1,10.96,5.0,864573.0,2007-10-29T00:36:32Z,1.1
13774739,168868534,Stub,0.1,0.39,5.0,937705.0,2007-11-03T02:38:06Z,0.04
14157124,170295615,Stub,0.1,5.67,12.0,114828.0,2007-11-09T09:57:05Z,0.57
16673901,202035519,Stub,0.1,5.38,2.0,5344538.0,2008-03-30T12:20:50Z,0.54
6400903,228192803,Stub,0.1,3.79,0.0,3928246.0,2008-07-27T14:19:36Z,0.38
18877690,235782488,Stub,0.1,5.62,5.0,75561.0,2008-09-02T09:51:31Z,0.56
19182774,257964967,Stub,0.1,6.41,4.0,5094.0,2008-12-14T20:09:00Z,0.64
18265076,297608207,Stub,0.1,3.03,5.0,446342.0,2009-06-20T21:00:13Z,0.3
23518463,300716839,Stub,0.1,6.34,1.0,753665.0,2009-07-07T02:16:43Z,0.63
24854016,322246122,Stub,0.1,3.44,5.0,10172481.0,2009-10-27T00:11:54Z,0.34
23103516,322450868,Stub,0.1,24.94,1.0,1979668.0,2009-10-28T01:03:28Z,2.49
781763,338424854,Stub,0.1,15.35,4.0,508734.0,2010-01-17T20:52:01Z,1.54
27576808,365622315,Stub,0.1,3.21,2.0,7606617.0,2010-06-02T11:38:28Z,0.32
5839500,394705460,Stub,0.1,9.37,8.0,1215485.0,2010-11-04T01:52:08Z,0.94
29549328,395932618,Stub,0.1,6.45,3.0,1616157.0,2010-11-10T13:41:33Z,0.64
29581959,396492276,Stub,0.1,5.61,6.0,3652947.0,2010-11-13T11:48:46Z,0.56
18192177,406537547,Stub,0.1,7.41,12.0,82835.0,2011-01-07T19:18:45Z,0.74
32650738,443817602,Start,0.28,2.57,0.0,120856.0,2011-08-09T05:42:32Z,0.72
31012599,467454269,Stub,0.1,11.16,2.0,2491330.0,2011-12-24T06:10:59Z,1.12
34637230,475562672,Stub,0.1,7.88,4.0,4649642.0,2012-02-07T12:04:30Z,0.79
28939232,476586731,Stub,0.1,2.38,21.0,508734.0,2012-02-13T04:35:05Z,0.24
36877823,510676552,Stub,0.1,13.34,10.0,395052.0,2012-09-03T23:30:08Z,1.33
37325501,517850732,Stub,0.1,9.48,3.0,4649642.0,2012-10-15T02:39:49Z,0.95
37737695,524758309,Stub,0.1,8.2,3.0,4649642.0,2012-11-25T06:27:50Z,0.82
37740260,526005364,Stub,0.1,1.91,5.0,1979668.0,2012-12-02T12:15:22Z,0.19
35105696,535225263,Stub,0.1,14.72,6.0,17692954.0,2013-01-27T20:53:19Z,1.47
39398744,555289607,Stub,0.1,1.26,0.0,3099163.0,2013-05-15T23:47:24Z,0.13
39802501,561977172,Stub,0.1,70.81,2.0,5886041.0,2013-06-28T15:14:46Z,7.08
40683079,575360776,Stub,0.1,8.48,3.0,4649642.0,2013-10-01T23:40:44Z,0.85
41302256,585071151,Stub,0.1,13.62,2.0,719157.0,2013-12-08T02:12:51Z,1.36
43203209,615388422,Stub,0.1,0.82,0.0,506179.0,2014-07-03T05:15:59Z,0.08
43606568,621989848,Stub,0.1,68.75,4.0,4649642.0,2014-08-20T00:19:24Z,6.88
5376661,63905162,Stub,0.1,0.48,2.0,235249.0,2006-07-15T04:26:00Z,0.05
7662273,97739556,Stub,0.1,2.02,2.0,1276024.0,2007-01-01T16:04:48Z,0.2
1032382,99121001,Stub,0.1,3.3,8.0,1392310.0,2007-01-07T17:07:51Z,0.33
11694381,137235067,Stub,0.1,6.65,8.0,1379885.0,2007-06-10T13:12:54Z,0.66
9909360,137583505,Stub,0.1,0.9,1.0,519190.0,2007-06-12T01:23:14Z,0.09
12041023,161482267,Stub,0.1,3.01,2.0,27822.0,2007-10-01T05:39:22Z,0.3
3210081,171631961,Stub,0.1,12.0,11.0,881880.0,2007-11-15T09:45:39Z,1.2
13354554,175602903,Stub,0.1,3.52,5.0,3488865.0,2007-12-04T00:00:54Z,0.35
11517386,193045215,Stub,0.1,1.43,9.0,6496196.0,2008-02-21T15:18:13Z,0.14
16287245,198168772,Stub,0.1,42.94,5.0,5454092.0,2008-03-14T11:11:40Z,4.29
19417707,240160847,Stub,0.1,2.59,1.0,8029.0,2008-09-22T04:45:19Z,0.26
7933761,240878847,Stub,0.1,11.17,11.0,1979668.0,2008-09-25T11:44:09Z,1.12
12268975,242507847,Stub,0.1,9.0,15.0,433328.0,2008-10-02T15:01:32Z,0.9
20044424,280308812,Stub,0.1,1.59,1.0,8858689.0,2009-03-28T23:30:28Z,0.16
23518485,300717023,Stub,0.1,3.46,1.0,753665.0,2009-07-07T02:18:04Z,0.35
19241549,303490452,Stub,0.1,7.0,3.0,1709376.0,2009-07-22T07:21:12Z,0.7
18626127,317953680,Stub,0.1,4.33,8.0,45645.0,2009-10-05T01:26:20Z,0.43
18569866,368337447,Stub,0.1,3.37,6.0,488581.0,2010-06-16T06:45:44Z,0.34
22425547,376892713,Stub,0.1,16.76,4.0,156441.0,2010-08-03T06:23:55Z,1.68
29581948,396656324,Stub,0.1,13.56,0.0,7801357.0,2010-11-14T06:19:56Z,1.36
28535604,417603161,Stub,0.1,18.41,1.0,12904118.0,2011-03-07T14:11:16Z,1.84
28780607,435541190,Stub,0.1,6.84,10.0,6927073.0,2011-06-21T22:28:14Z,0.68
4280763,452974890,Stub,0.1,2.64,6.0,5242015.0,2011-09-29T01:49:06Z,0.26
32499848,454500598,Stub,0.1,14.16,25.0,15484704.0,2011-10-08T05:21:05Z,1.42
33792961,461328664,Stub,0.1,3.56,1.0,2899281.0,2011-11-18T20:32:03Z,0.36
36189526,504814379,Stub,0.1,4.12,4.0,160806.0,2012-07-29T19:52:05Z,0.41
36756248,508005008,Stub,0.1,0.89,1.0,5498907.0,2012-08-18T16:48:25Z,0.09
37425657,519489041,Stub,0.1,13.35,2.0,5708931.0,2012-10-24T01:02:24Z,1.34
18011066,545351734,Stub,0.1,7.94,8.0,6569922.0,2013-03-19T04:25:25Z,0.79
13501,546466702,Stub,0.1,6.73,0.0,6569922.0,2013-03-23T04:20:24Z,0.67
37249668,555069713,Stub,0.1,0.13,8.0,1925080.0,2013-05-14T15:46:05Z,0.01
40237669,568475508,Start,0.28,17.9,11.0,5615802.0,2013-08-14T08:18:24Z,5.01
42182530,599359074,Stub,0.1,5.02,0.0,3107162.0,2014-03-12T23:21:14Z,0.5
30509631,625077192,Stub,0.1,0.52,5.0,7328338.0,2014-09-11T11:32:15Z,0.05
1367123,37682748,Stub,0.1,5.59,13.0,466942.0,2006-02-01T15:13:41Z,0.56
5171048,116585445,Stub,0.1,0.2,1.0,1652126.0,2007-03-20T18:43:31Z,0.02
5496171,124139526,Stub,0.1,3.54,5.0,279219.0,2007-04-19T17:52:52Z,0.35
11332563,132364511,Stub,0.1,0.17,3.0,148639.0,2007-05-21T03:59:14Z,0.02
7090999,176637349,Stub,0.1,17.21,0.0,104025.0,2007-12-08T21:20:59Z,1.72
14618862,176781726,Stub,0.1,8.08,3.0,1077066.0,2007-12-09T15:25:57Z,0.81
2119611,217690268,Stub,0.1,2.99,12.0,1489007.0,2008-06-07T05:35:42Z,0.3
5316050,250911336,Stub,0.1,3.19,8.0,7178666.0,2008-11-10T17:45:18Z,0.32
20563441,256154575,Stub,0.1,5.28,6.0,6314613.0,2008-12-06T01:38:54Z,0.53
21246798,267517302,Stub,0.1,0.15,3.0,1292358.0,2009-01-31T01:05:13Z,0.02
8756891,279230500,Stub,0.1,2.38,12.0,5026668.0,2009-03-23T21:09:39Z,0.24
21083459,298779754,Stub,0.1,4.23,4.0,433328.0,2009-06-26T16:44:53Z,0.42
11619184,315139552,Stub,0.1,4.47,7.0,426149.0,2009-09-20T18:40:27Z,0.45
24688458,319820281,Stub,0.1,7.08,5.0,1510826.0,2009-10-14T15:01:52Z,0.71
24973503,324099031,Stub,0.1,12.21,5.0,1294969.0,2009-11-05T15:56:17Z,1.22
19935802,358072955,Stub,0.1,9.42,0.0,3784107.0,2010-04-24T20:17:12Z,0.94
28929961,386610124,Stub,0.1,9.96,6.0,6967859.0,2010-09-23T20:29:13Z,1.0
21724296,393544856,Stub,0.1,0.67,20.0,10660289.0,2010-10-29T03:11:18Z,0.07
27734319,398678251,Stub,0.1,2.35,4.0,5014595.0,2010-11-24T19:29:35Z,0.24
32463259,440295933,Stub,0.1,6.99,10.0,13819993.0,2011-07-19T12:01:59Z,0.7
32514207,441116876,Stub,0.1,12.57,3.0,753665.0,2011-07-24T04:38:37Z,1.26
34108298,466494918,Stub,0.1,1.34,2.0,154991.0,2011-12-18T09:11:07Z,0.13
34204834,468070816,Stub,0.1,0.05,8.0,2126435.0,2011-12-28T12:01:24Z,0.01
25724418,481390361,Stub,0.1,8.5,1.0,14216826.0,2012-03-11T20:59:25Z,0.85
35466228,486929809,B,0.64,0.24,1.0,475718.0,2012-04-12T02:05:00Z,0.15
38104125,531115452,Stub,0.1,12.46,12.0,1616157.0,2013-01-03T17:31:42Z,1.25
26214527,546763835,Stub,0.1,1.18,10.0,6569922.0,2013-03-24T17:32:18Z,0.12
34790826,550123173,Stub,0.1,0.97,9.0,2091436.0,2013-04-13T08:18:32Z,0.1
2700750,551913462,Stub,0.1,24.81,2.0,753665.0,2013-04-24T05:32:45Z,2.48
40048573,565460366,Stub,0.1,52.01,4.0,14742758.0,2013-07-23T11:00:56Z,5.2
18454304,565500017,Stub,0.1,2.69,17.0,17393379.0,2013-07-23T16:56:00Z,0.27
6574860,569345663,Stub,0.1,5.06,8.0,7328338.0,2013-08-20T07:19:35Z,0.51
40435260,571344064,Stub,0.1,4.24,3.0,4649642.0,2013-09-03T07:14:05Z,0.42
41160445,582843025,Stub,0.1,1.7,7.0,3991663.0,2013-11-22T17:39:19Z,0.17
43612828,622242342,Stub,0.1,20.72,0.0,174430.0,2014-08-21T20:09:41Z,2.07
5593126,81761299,Stub,0.1,15.56,6.0,846916.0,2006-10-16T10:24:50Z,1.56
5622818,85929554,B,0.64,0.05,3.0,1626176.0,2006-11-05T22:42:47Z,0.03
851589,91258562,Stub,0.1,4.13,4.0,82835.0,2006-11-30T23:13:16Z,0.41
9142590,103592279,Stub,0.1,0.79,2.0,114828.0,2007-01-27T12:17:50Z,0.08
6082719,107138593,Stub,0.1,1.9,11.0,1979668.0,2007-02-10T19:41:24Z,0.19
9473825,107699483,Stub,0.1,1.32,12.0,643861.0,2007-02-13T00:28:14Z,0.13
8168552,115579781,Stub,0.1,25.07,13.0,300891.0,2007-03-16T16:07:27Z,2.51
2807028,117177965,Stub,0.1,2.04,7.0,394720.0,2007-03-23T01:02:09Z,0.2
2951971,118337297,Stub,0.1,32.82,6.0,2278355.0,2007-03-27T19:54:59Z,3.28
1699806,119371104,Stub,0.1,0.71,15.0,270244.0,2007-03-31T23:40:18Z,0.07
10913599,128864721,Stub,0.1,1.55,4.0,651629.0,2007-05-07T07:09:47Z,0.16
6717805,141814203,Stub,0.1,2.14,2.0,1051513.0,2007-07-01T15:22:59Z,0.21
12285426,145437399,Stub,0.1,3.76,1.0,491706.0,2007-07-18T14:05:23Z,0.38
12022944,153047321,Stub,0.1,2.39,8.0,433328.0,2007-08-23T00:54:06Z,0.24
13649114,176158374,Stub,0.1,1.9,10.0,2283104.0,2007-12-06T15:06:16Z,0.19
16701261,202436841,Stub,0.1,10.79,0.0,6688301.0,2008-04-01T00:57:23Z,1.08
5712453,203290350,Stub,0.1,1.6,2.0,663333.0,2008-04-04T14:15:32Z,0.16
16867760,204760328,Stub,0.1,4.69,9.0,1616157.0,2008-04-10T19:38:39Z,0.47
4826842,207306088,Start,0.28,1.65,0.0,5283231.0,2008-04-22T06:57:46Z,0.46
3354541,213563806,Stub,0.1,5.35,1.0,34289.0,2008-05-19T21:51:55Z,0.54
18273273,227459956,Stub,0.1,7.79,2.0,1639760.0,2008-07-23T18:18:13Z,0.78
21488355,270126250,Stub,0.1,0.11,12.0,4672371.0,2009-02-12T01:10:34Z,0.01
11914773,271056280,Stub,0.1,2.35,1.0,6569922.0,2009-02-16T05:33:00Z,0.24
21579332,271380856,Stub,0.1,7.97,4.0,75561.0,2009-02-17T17:56:30Z,0.8
22439748,289996127,Stub,0.1,1.98,3.0,433328.0,2009-05-15T00:27:26Z,0.2
22184204,313623657,Stub,0.1,12.73,5.0,1294969.0,2009-09-13T19:07:21Z,1.27
10863703,325279734,Stub,0.1,5.07,1.0,231595.0,2009-11-11T18:06:09Z,0.51
24812475,327484608,Stub,0.1,10.98,13.0,10534893.0,2009-11-23T15:24:34Z,1.1
7320811,327791831,Stub,0.1,0.86,7.0,9344964.0,2009-11-25T02:53:23Z,0.09
17594926,342871426,Stub,0.1,10.05,10.0,1979668.0,2010-02-09T05:25:01Z,1.01
24413687,364824023,Stub,0.1,3.85,13.0,376014.0,2010-05-29T10:51:00Z,0.38
23577185,371622405,Stub,0.1,2.21,1.0,1979668.0,2010-07-04T00:02:24Z,0.22
28160301,375584669,Stub,0.1,11.52,7.0,389423.0,2010-07-26T17:49:40Z,1.15
24650088,436716249,Stub,0.1,3.33,6.0,2721079.0,2011-06-28T18:35:48Z,0.33
35305594,485247116,Stub,0.1,11.86,1.0,7948812.0,2012-04-02T23:20:54Z,1.19
19650073,526589250,Stub,0.1,9.73,8.0,7328338.0,2012-12-05T20:29:50Z,0.97
39227978,552353069,Stub,0.1,0.36,7.0,1473712.0,2013-04-27T00:46:40Z,0.04
42541010,610847379,Stub,0.1,10.46,6.0,1951353.0,2014-05-30T21:49:58Z,1.05
34362577,617294275,Stub,0.1,2.89,13.0,7328338.0,2014-07-17T09:50:04Z,0.29
44238016,631510362,Stub,0.1,33.41,5.0,53685.0,2014-10-28T20:31:21Z,3.34
529826,36151993,Stub,0.1,0.45,27.0,764766.0,2006-01-22T00:39:02Z,0.05
2006696,50666457,Stub,0.1,6.79,8.0,256198.0,2006-04-29T00:06:46Z,0.68
6094957,74034814,Stub,0.1,4.7,8.0,1079367.0,2006-09-05T23:13:08Z,0.47
4022916,78051543,Stub,0.1,0.92,5.0,189577.0,2006-09-27T05:41:58Z,0.09
1003950,80312381,Stub,0.1,0.28,6.0,1324179.0,2006-10-08T23:44:44Z,0.03
7938414,87815605,Stub,0.1,1.57,4.0,898126.0,2006-11-14T19:33:18Z,0.16
2484473,97375922,Stub,0.1,1.37,2.0,1495172.0,2006-12-30T18:41:51Z,0.14
8082299,103332627,Stub,0.1,18.12,24.0,493683.0,2007-01-26T07:24:02Z,1.81
9158821,106983180,Stub,0.1,60.64,4.0,1722754.0,2007-02-10T01:47:56Z,6.06
3895238,109713220,Stub,0.1,0.27,5.0,433328.0,2007-02-21T02:15:35Z,0.03
4465443,116899050,Stub,0.1,3.43,2.0,1215485.0,2007-03-21T23:03:42Z,0.34
3052694,118134165,Stub,0.1,0.54,6.0,512225.0,2007-03-26T23:50:44Z,0.05
10709353,123312923,Stub,0.1,1.36,13.0,257849.0,2007-04-16T18:35:33Z,0.14
10999214,138106554,Stub,0.1,1.0,17.0,560417.0,2007-06-14T10:55:32Z,0.1
12023809,141771106,Stub,0.1,4.03,11.0,878300.0,2007-07-01T09:36:50Z,0.4
6596144,145646655,Stub,0.1,16.26,3.0,1951353.0,2007-07-19T10:54:50Z,1.63
9285627,179638494,Stub,0.1,1.75,8.0,433328.0,2007-12-22T19:23:06Z,0.18
1139668,223646659,Stub,0.1,0.39,3.0,7178666.0,2008-07-05T01:51:18Z,0.04
2718081,239494641,Stub,0.1,8.47,2.0,203434.0,2008-09-19T07:11:34Z,0.85
10468066,245304014,Stub,0.1,1.51,2.0,5517884.0,2008-10-14T21:16:14Z,0.15
19695446,248259387,Stub,0.1,0.03,4.0,1347855.0,2008-10-28T20:04:20Z,0.0
20513812,256700680,Stub,0.1,0.58,16.0,4469495.0,2008-12-08T21:52:44Z,0.06
12962446,263699966,Stub,0.1,2.04,3.0,6696537.0,2009-01-13T00:11:15Z,0.2
21448852,269327319,Stub,0.1,37.81,8.0,5783381.0,2009-02-08T14:08:21Z,3.78
21562578,271368553,Stub,0.1,7.21,3.0,480933.0,2009-02-17T16:52:38Z,0.72
22014652,277800389,Stub,0.1,2.17,7.0,97951.0,2009-03-17T04:28:41Z,0.22
22549755,285885294,Stub,0.1,16.23,2.0,903118.0,2009-04-24T17:00:14Z,1.62
23061167,293918178,Stub,0.1,0.66,3.0,1397572.0,2009-06-02T10:44:11Z,0.07
24168388,310949286,Stub,0.1,8.1,5.0,1510826.0,2009-08-30T20:41:59Z,0.81
24015669,327129726,Stub,0.1,1.59,8.0,7021792.0,2009-11-21T16:31:30Z,0.16
29960582,401168072,Stub,0.1,0.37,3.0,719157.0,2010-12-08T01:31:45Z,0.04
28304739,409346911,Stub,0.1,1.66,5.0,11292982.0,2011-01-22T11:38:42Z,0.17
32437623,441049430,Stub,0.1,14.97,9.0,753665.0,2011-07-23T19:31:52Z,1.5
19385260,449564152,Stub,0.1,1.26,0.0,7328338.0,2011-09-10T17:19:24Z,0.13
17274595,456327639,Stub,0.1,6.55,4.0,8447749.0,2011-10-19T09:53:41Z,0.66
34429440,472198061,Stub,0.1,5.63,5.0,4649642.0,2012-01-20T05:44:30Z,0.56
34577660,474564051,Stub,0.1,27.97,4.0,1294969.0,2012-02-02T11:50:52Z,2.8
35455559,486791452,Stub,0.1,8.51,3.0,1294969.0,2012-04-11T10:09:58Z,0.85
36575383,504751553,Stub,0.1,13.52,3.0,4649642.0,2012-07-29T12:31:14Z,1.35
36634354,505792764,Stub,0.1,21.12,3.0,93143.0,2012-08-04T20:04:25Z,2.11
36198421,514877104,Stub,0.1,22.71,4.0,719157.0,2012-09-27T20:47:03Z,2.27
37991147,529097138,Stub,0.1,13.94,1.0,3099163.0,2012-12-21T10:07:14Z,1.39
12635879,533151075,Stub,0.1,0.47,4.0,21041.0,2013-01-15T04:13:08Z,0.05
40695134,575567540,Stub,0.1,7.21,4.0,4649642.0,2013-10-03T11:52:04Z,0.72
37535057,595343660,Stub,0.1,26.09,4.0,10571688.0,2014-02-13T19:47:54Z,2.61
